31.1,72.2,29.9,16.8,6.12,160,11,15,31
27.9,64.3,28.2,15.9,6.36,169,12,16,33
27.8,64.1,28.1,15.9,6.33,168,12,17,34
27.7,63.9,28.1,15.8,6.41,169,12,16,33
27.6,64,28,15.9,6.46,168,12,17,34
27.6,64.1,28,15.8,6.37,168,12,16,33
27.4,64.5,28,15.8,6.38,170,12,17,34
26,71.6,27.1,16.6,6.42,191,13,19,38
26.2,71.3,27.1,16.6,6.42,191,13,19,38
26.4,69.8,27.1,16.5,6.43,191,13,19,38
26.7,69.1,27.1,16.6,6.46,191,13,19,38
26.9,68.3,27.1,16.5,6.5,191,13,19,38
27.2,66.7,27.2,16.6,6.5,191,13,19,38
27.4,65.2,27.2,16.6,6.42,192,13,19,38
27.5,64.6,27.2,16.7,6.35,190,13,19,38
27.7,63.2,27.3,16.6,6.4,192,13,18,37
28,62.5,27.3,16.6,6.48,192,13,19,38
28.4,60.5,27.4,16.7,6.47,191,13,19,38
29.3,58.2,27.5,16.6,6.35,190,13,19,38
29.9,55.6,27.6,16.7,6.42,191,13,19,38
30.9,53.1,27.7,16.8,6.42,191,13,19,38
35.6,42.5,28,16.8,6.41,191,13,18,37
37.3,39.2,28.1,16.8,6.35,189,13,19,38
38.1,36.9,28.4,16.9,6.37,191,13,19,38
39.8,34.5,28.6,16.9,6.36,191,13,18,37
41.1,32.9,29,17,6.41,193,13,19,38
42.1,30.6,29.9,17.1,6.41,193,13,19,38
43,28.2,30.4,17.2,6.38,194,13,19,38
44.3,27.2,30.4,17.2,6.36,194,13,19,38
40.5,29.2,30.4,17.3,6.38,194,13,19,38
38.5,32.3,30.4,17.2,6.38,191,13,19,38
36.2,36.2,30.4,17.2,6.42,189,13,19,38
35.2,36.5,30.3,17.1,6.4,189,13,19,38
35.3,36.3,30.4,17.1,6.41,188,13,18,37
35.3,37.7,30.4,17.1,6.42,188,13,18,37
35.5,35.7,30.4,17,6.35,188,13,18,37
35.8,35.3,30.5,17,6.34,187,13,18,37
35.7,36.6,30.5,17.1,6.35,187,13,18,36
35.3,38.2,30.6,17.1,6.32,187,13,18,36
35.3,37.8,30.6,17,6.31,184,13,18,36
34.9,37.5,30.7,17,6.37,185,13,18,36
34.9,38.5,30.7,17,6.34,184,13,18,37
34.6,39.8,30.7,16.9,6.32,184,13,18,36
34.3,40.9,30.7,17,6.35,185,13,18,37
34,40.6,30.7,17,6.33,184,13,18,36
34,41.1,30.7,16.8,6.34,184,13,18,37
33.7,41.4,30.7,16.9,6.35,185,13,18,37
33.6,42.6,30.8,16.7,6.3,188,13,18,37
34,40.1,30.7,16.7,6.29,184,13,18,36
34,41,30.7,16.7,6.32,183,13,18,36
34,41.6,30.6,16.7,6.29,181,12,18,36
33.3,48.3,30.7,16.7,6.29,184,13,18,36
33,50,30.7,16.6,6.34,186,13,18,37
32.8,51.1,30.7,16.6,6.47,185,13,18,36
32.6,50,30.6,16.6,6.37,182,13,18,36
32.4,50.7,30.5,16.7,6.4,180,12,17,35
32.2,51.2,30.4,16.6,6.4,179,12,18,36
31.9,50,30.3,16.6,6.38,176,12,17,35
31.7,49.4,30.2,16.5,6.4,175,12,17,34
31.5,49.8,30.1,16.5,6.39,174,12,17,34
31.4,50.1,30,16.4,6.44,173,12,17,34
31.3,49.2,29.9,16.3,6.46,173,12,17,34
31,49.1,29.8,16.4,6.5,171,12,17,34
30.8,49.8,29.7,16.3,6.47,169,11,16,33
30.7,50.3,29.6,16.3,6.56,168,11,16,33
30.5,49.7,29.5,16.3,6.59,168,12,16,33
30.3,49.4,29.3,16.2,6.57,165,11,16,32
30.1,49.8,29.2,16.2,6.59,164,11,16,32
30,50.5,29.2,16.1,6.58,167,11,16,33
29.8,50.3,29.1,16.1,6.59,168,11,16,33
29.7,51.6,29,16.1,6.4,165,11,16,32
29.3,55.2,28.9,16.1,6.38,169,11,16,33
29,55.6,28.6,15.9,6.36,165,11,16,33
28.9,55.5,28.5,15.9,6.35,168,11,16,33
28.7,56.4,28.4,15.9,6.43,167,11,16,33
28.6,57.6,28.4,15.9,6.43,167,11,16,33
28.5,59.4,28.4,15.9,6.46,168,11,16,33
28.4,60.9,28.4,15.9,6.45,167,11,16,33
28.3,62.1,28.3,15.9,6.44,167,12,16,33
28.2,63.2,28.3,16,6.4,168,12,16,33
28,63.9,28.3,15.8,6.33,168,11,16,33
27.9,64.1,28.2,15.9,6.35,169,12,17,34
27.9,64.3,28.2,15.9,6.36,169,12,16,33
27.8,64.1,28.1,15.9,6.33,168,12,17,34
27.7,63.9,28.1,15.8,6.41,169,12,16,33
27.6,64,28,15.9,6.46,168,12,17,34
27.6,64.1,28,15.8,6.37,168,12,16,33
27.4,64.5,28,15.8,6.38,170,12,17,34
27.4,64.8,27.9,15.8,6.38,167,12,16,33
27.4,65.4,27.9,15.7,6.37,171,12,17,34
27.4,65.8,27.9,15.9,6.36,171,11,16,33
27.2,65.7,27.8,15.8,6.31,170,12,17,34
27.2,65.8,27.7,15.8,6.31,169,12,17,34
27.1,66,27.7,15.7,6.3,170,12,17,34
27.1,65.9,27.7,15.8,6.31,171,12,17,34
27,66.4,27.7,15.7,6.3,171,12,16,33
26.9,66.4,27.7,15.7,6.31,173,12,17,34
26.9,66.6,27.7,15.8,6.3,171,12,17,34
26.9,66.4,27.6,15.7,6.31,172,12,17,34
26.8,66.9,27.6,15.7,6.31,172,12,17,34
26.7,67.3,27.6,15.7,6.32,172,12,17,34
26.6,67.7,27.6,15.8,6.3,173,12,17,34
26.6,68.1,27.6,15.7,6.31,175,12,17,35
26.5,68.5,27.6,15.8,6.29,178,12,17,35
26.5,68.4,27.6,15.6,6.29,177,12,17,35
26.3,68.7,27.5,15.6,6.27,175,12,17,35
26.3,68.7,27.6,15.8,6.34,179,12,17,35
26.2,69.3,27.6,15.6,6.36,177,12,18,36
26.2,69.4,27.5,15.7,6.34,179,12,17,35
26.1,69.3,27.5,15.8,6.33,181,12,18,36
26,69.3,27.5,15.7,6.39,178,12,18,36
26,69.1,27.5,15.7,6.38,180,12,18,36
26,69.2,27.5,15.7,6.31,182,12,18,36
25.8,69.3,27.5,15.6,6.31,179,13,18,36
25.8,69.4,27.5,15.5,6.3,181,13,18,36
25.7,69.6,27.4,15.5,6.31,181,12,17,35
25.7,69.4,27.3,15.7,6.31,179,12,18,36
25.7,69.8,27.3,15.6,6.3,182,12,18,36
25.7,69.3,27.3,15.4,6.31,181,13,18,36
25.7,68.7,27.3,15.5,6.3,181,12,18,36
25.7,68.7,27.3,15.5,6.28,184,12,18,36
25.7,68.7,27.2,15.7,6.27,184,13,18,36
25.6,69.2,27.2,15.5,6.3,182,13,18,36
25.6,69.6,27.2,15.6,6.27,182,12,18,36
25.5,70.3,27.1,15.6,6.29,184,12,18,36
25.6,70.4,27.1,15.5,6.31,183,13,18,36
25.5,70.3,27.1,15.5,6.31,185,13,18,36
25.5,71.2,27.1,15.5,6.32,184,13,18,36
25.5,71.6,27,15.5,6.34,182,13,18,36
25.5,70.8,27.1,15.6,6.32,183,12,18,36
25.6,70.5,27.1,15.5,6.35,183,13,18,36
25.6,70.6,27.1,15.6,6.4,185,12,18,36
25.6,70.5,27.1,15.5,6.44,183,13,18,36
25.5,71.1,27,15.5,6.38,181,13,18,36
25.3,72,27,15.5,6.36,185,13,18,36
25.2,72.2,26.9,15.5,6.28,183,13,18,36
25.3,72.3,26.9,15.6,6.28,185,13,18,37
25.4,72,26.9,15.5,6.28,184,13,18,36
25.5,71.8,26.9,15.6,6.29,184,13,18,37
25.5,71.8,27,15.5,6.25,187,13,18,36
25.7,70.9,27,15.6,6.26,187,13,18,37
25.9,70.2,27,15.6,6.27,183,13,18,37
26,68.8,27,15.6,6.25,186,13,18,37
26.2,68.2,27,15.6,6.25,184,13,18,37
26.5,66.6,27.1,15.6,6.25,188,13,18,37
26.8,65.2,27.1,15.5,6.25,186,13,18,37
27.1,64.2,27.1,15.7,6.25,184,13,18,36
27.4,63,27.1,15.7,6.25,184,13,18,37
27.8,60.5,27.2,15.8,6.25,184,13,18,37
28.3,58.3,27.3,15.7,6.26,186,13,18,37
29,56.1,27.3,15.7,6.27,184,13,18,37
29.5,57.8,27.7,32.2,6.3,506,36,50,101
30,54.4,27.6,28.5,6.25,421,30,42,84
32.6,48.5,27.2,25,6.24,394,28,39,79
40.5,33.5,27.1,23.7,6.25,380,27,38,76
43.6,30.6,27.1,23.1,6.25,372,26,36,73
44.5,28.3,27.2,22.7,6.26,362,25,35,71
44.5,27,27.4,22.4,6.27,358,25,35,71
46.3,26.2,28.5,22.4,6.29,356,25,35,71
43.8,27.5,29.9,22.7,6.29,352,25,35,70
43,29.8,29.9,35.1,6.23,552,39,55,110
41.3,29.2,30,29.2,6.22,483,34,48,96
40.2,30.9,29.7,27,6.22,453,32,45,90
39.6,31,29.6,25.8,6.23,437,31,43,87
38.4,34.1,29.6,25,6.21,422,30,42,84
37.9,33.1,29.6,24.4,6.23,411,29,41,82
37.2,33,29.7,24.2,6.23,403,28,40,81
36.8,33,29.8,23.8,6.21,395,28,39,79
36.8,35.5,29.9,23.6,6.22,393,28,39,78
37,32.9,29.9,23.3,6.22,387,27,38,77
36.5,32.6,30,23.1,6.22,379,27,38,76
36.4,34,30.1,23.1,6.26,372,26,37,74
36.2,35.2,30.2,22.8,6.24,368,26,36,73
35.8,34.4,30.2,22.7,6.25,365,26,36,73
35.2,35.2,30.2,22.7,6.24,361,25,36,72
35.5,34.5,30.2,22.5,6.23,358,25,35,71
35.6,33.1,30.2,22.2,6.26,346,24,34,69
35.3,34.4,30.2,22.3,6.26,340,24,33,67
34.1,41.7,30.2,21.9,6.27,335,24,33,67
33.9,42.9,30.2,21.6,6.29,334,23,33,66
33.6,44.4,30.1,21.5,6.27,327,23,33,66
33.6,44.7,30.1,21.5,6.26,327,23,32,65
33.4,46.6,30.1,21.3,6.28,327,23,32,65
33.2,48.7,30,21.1,6.28,317,22,32,64
32.8,47.8,30,20.8,6.29,316,22,31,62
32.6,48.3,29.9,20.7,6.3,314,22,31,63
32.7,47.7,29.9,20.7,6.3,313,22,31,62
32.5,48.4,29.9,20.6,6.31,314,22,31,62
32.3,48.3,29.8,20.5,6.31,311,22,30,61
32.2,49.6,29.8,20.3,6.32,310,21,30,61
32,50.3,29.7,20.4,6.32,305,21,30,61
31.9,50.7,29.7,20.3,6.32,303,21,30,60
32,50.3,29.7,20.3,6.31,301,21,30,60
32.1,51.9,29.6,20.2,6.29,300,21,29,59
32.1,53.8,29.6,20.2,6.32,293,21,29,59
31.9,54.2,29.6,20.1,6.31,290,20,29,58
31.7,55.1,29.6,20,6.32,289,20,28,57
31.2,52.3,29.4,19.9,6.3,281,20,28,56
31.1,52,29.3,19.8,6.31,276,19,27,55
30.5,54.7,29.1,28.7,6.29,432,31,43,87
30.3,57.3,28.4,25.7,6.29,400,28,40,80
30.1,58.8,28.1,24.5,6.3,382,27,38,76
30.1,58.4,28,23.6,6.29,370,26,37,74
30,57.7,27.9,23.5,6.29,360,25,36,72
29.9,58.2,27.9,23.1,6.3,354,25,35,70
29.8,58.6,27.9,23,6.3,352,25,35,70
29.6,58.1,27.9,22.7,6.29,339,24,34,68
29.6,58.3,27.9,22.7,6.29,335,23,33,66
29.4,59.1,27.9,22.4,6.29,333,23,33,66
29.3,59.4,27.9,22.3,6.28,329,23,32,65
29.3,60.3,27.9,22.3,6.28,327,23,32,64
29.1,61.1,27.9,22,6.28,318,23,32,64
29.1,61.6,27.8,21.9,6.29,320,22,31,63
29,62.1,27.8,21.9,6.28,317,22,31,63
29,62.6,27.8,21.8,6.29,314,22,31,62
28.8,63,27.8,21.5,6.3,306,22,30,61
28.7,63.3,27.8,21.5,6.3,308,21,30,61
28.7,64,27.8,21.4,6.31,304,21,30,60
28.5,64.6,27.7,21.4,6.31,301,21,30,60
28.4,65.1,27.7,21.1,6.31,297,21,29,59
28.4,65.3,27.7,21.1,6.31,295,21,29,59
28.4,65.7,27.6,21.2,6.31,296,21,29,59
28.3,66.3,27.6,21.1,6.31,290,20,29,58
28.3,66.6,27.6,21,6.32,294,20,29,58
28.2,67.3,27.6,20.9,6.33,293,21,29,58
28.2,67.6,27.6,20.8,6.33,293,20,29,58
28,68.2,27.6,20.7,6.34,293,20,29,58
28,68.6,27.6,20.7,6.34,288,20,29,58
27.9,68.6,27.6,20.6,6.34,292,20,29,58
27.9,69.8,27.6,20.7,6.34,289,20,29,58
27.8,70.8,27.6,20.6,6.34,288,20,29,58
27.7,70.6,27.5,20.5,6.33,288,20,28,57
27.6,71.3,27.5,20.7,6.33,288,20,28,57
27.6,71.6,27.5,20.4,6.35,286,20,28,57
27.5,71.8,27.5,20.5,6.35,286,20,28,56
27.5,71.5,27.4,20.4,6.34,283,20,28,56
27.5,71.5,27.4,20.3,6.34,280,20,28,56
27.5,71.8,27.4,20.3,6.33,277,19,27,55
27.4,72,27.3,20.3,6.32,278,19,27,55
27.4,72.3,27.3,20.3,6.33,280,19,27,55
27.3,72.7,27.3,20.3,6.34,278,19,27,55
27.2,72.9,27.3,20.2,6.33,280,19,27,55
27.2,73.1,27.3,20.2,6.33,276,19,27,55
27.1,73.2,27.3,20.1,6.34,277,19,27,55
27.1,73.2,27.3,20,6.34,276,19,27,55
27.1,72.6,27.3,20,6.34,278,19,27,55
27.1,72,27.3,20.1,6.34,278,19,27,55
27.1,71.9,27.3,20,6.34,275,19,27,55
27,71.7,27.3,20,6.33,278,19,27,55
27,72.2,27.3,19.9,6.33,278,19,27,55
26.9,72.1,27.3,20,6.31,275,19,27,55
26.8,71.9,27.3,19.9,6.32,275,19,27,55
26.8,72.5,27.3,19.9,6.31,274,19,27,54
26.7,73.1,27.3,19.9,6.32,275,19,27,54
26.6,72.9,27.2,19.9,6.31,276,19,27,54
26.6,73.1,27.2,19.8,6.32,274,19,27,54
26.6,73.1,27.2,19.8,6.31,276,19,27,54
26.6,73.5,27.2,19.8,6.31,275,19,27,55
26.5,74.3,27.2,19.8,6.31,276,19,27,54
26.5,74.4,27.2,19.7,6.31,272,19,27,54
26.5,74,27.2,19.8,6.31,276,19,27,54
26.6,73.4,27.2,19.7,6.31,276,19,27,54
26.7,72.4,27.2,19.5,6.31,274,19,27,54
26.9,70.2,27.2,19.6,6.31,275,19,27,54
27,69.5,27.2,19.6,6.31,274,19,27,54
27.1,69.7,27.2,19.6,6.31,273,19,27,54
27,70.1,27.2,19.7,6.31,275,19,27,54
27.1,70.4,27.2,19.5,6.31,276,19,27,54
27.1,70,27.2,19.6,6.31,271,19,27,54
27.2,69.6,27.2,19.7,6.29,271,19,27,54
27.2,69.5,27.3,19.6,6.29,273,19,27,54
27.4,69.2,27.3,19.5,6.29,271,19,27,54
27.6,69,27.3,19.5,6.29,273,19,27,54
27.8,68,27.3,19.6,6.29,271,19,27,54
28,66.5,27.4,19.6,6.29,275,19,27,54
28.2,63,27.4,19.5,6.29,270,19,27,54
28.2,63.7,27.5,19.5,6.28,271,19,27,54
28.3,62.7,27.5,19.5,6.28,268,19,27,54
28.5,62.3,27.5,19.5,6.28,271,19,26,53
29,59.5,27.5,19.4,6.28,268,19,26,53
29.3,58.2,27.5,19.4,6.28,268,19,26,53
30,54.7,27.6,19.4,6.28,268,19,26,53
30.3,57.3,28,33.1,6.23,459,32,46,92
31.7,56.8,27.5,25.5,6.2,360,25,36,72
38.4,39.3,27.6,23.7,6.2,331,23,33,66
40,35.2,29.4,23.9,6.22,331,23,33,66
40.9,34.2,30.5,24,6.22,331,23,33,66
40.7,34,31.1,24,6.21,325,23,32,64
40.2,34.5,31.1,23.9,6.23,320,22,32,64
39,33.4,30.9,23.5,6.21,315,22,31,63
38.6,34.9,30.7,23.4,6.22,310,22,31,62
37.7,37.5,30.5,23.3,6.24,308,21,30,61
36.7,38.7,30.4,22.9,6.23,302,21,30,60
36.2,37.8,30.3,22.8,6.25,300,21,30,60
36.7,36.8,30.4,22.7,6.23,296,21,29,59
36.6,37.3,30.4,22.7,6.23,293,20,29,58
36.4,37.5,30.5,22.4,6.28,292,20,29,58
36.4,37.9,30.6,22.4,6.26,290,20,28,57
36.3,38.5,30.7,22.3,6.25,288,20,29,58
35.8,38.6,30.7,22.1,6.27,284,20,28,56
35.5,38.9,30.8,21.9,6.28,281,20,28,57
35.4,39,30.7,21.7,6.25,277,19,27,55
35.1,43.6,30.6,21.6,6.25,276,19,27,55
34.8,45.5,30.7,21.5,6.26,273,19,27,55
34.2,47.8,30.8,20.8,6.3,275,19,27,55
34.1,47.7,30.7,21,6.28,275,19,27,54
33.6,47.9,30.7,20.7,6.28,274,19,27,54
33.4,50.2,30.6,20.7,6.29,274,19,27,54
33.4,49.9,30.6,20.6,6.31,271,19,27,54
33.3,51,30.5,20.6,6.29,272,19,27,54
33.2,51.7,30.5,20.4,6.31,273,19,27,54
32.7,51.7,30.5,20.3,6.3,272,19,27,54
32.7,52.5,30.4,20.3,6.32,270,19,26,53
32.7,53.2,30.3,20.3,6.32,268,19,26,53
32.6,52.9,30.3,20.2,6.31,268,19,26,53
32.4,54.2,30.3,20.2,6.34,267,19,26,53
32.4,54.6,30.3,20.1,6.33,267,19,26,53
31.9,57.1,30.2,20,6.36,265,19,26,53
31.9,55.9,30.1,19.9,6.34,261,18,26,52
31.9,55.3,29.9,19.8,6.32,259,18,25,51
31.8,56.7,30,19.9,6.32,258,18,25,51
31.5,60.9,30.1,30.2,6.32,455,32,45,91
30.8,58.9,30,29.8,6.23,385,27,38,76
30.8,59.9,29.5,27,6.2,355,25,35,71
30.3,61.1,29.1,25.2,6.2,333,23,33,66
30.4,60.4,28.9,24.9,6.19,330,23,32,65
30.3,60.6,28.9,24.5,6.21,325,23,32,64
30,58.1,28.7,24,6.16,310,22,31,62
30,56.6,28.5,23.9,6.16,306,21,30,61
29.9,57.1,28.5,23.6,6.2,301,21,29,59
29.7,57.9,28.4,23.4,6.17,297,21,29,59
29.5,58.7,28.3,23.5,6.19,294,20,29,58
29.4,59.6,28.3,23.2,6.19,290,20,28,57
29.3,60.5,28.2,23.1,6.19,284,20,28,57
29.1,61,28.1,23,6.18,283,20,28,56
29,61.7,28,22.8,6.18,277,19,27,55
29,62.4,28,22.8,6.19,272,19,27,55
28.8,63.7,28,22.7,6.19,273,19,27,54
28.7,63.3,27.9,22.7,6.19,268,19,27,54
28.6,63.2,27.9,22.5,6.19,265,19,26,53
28.6,63.4,27.8,22.5,6.22,264,19,26,53
28.5,64.1,27.7,22.4,6.2,264,18,26,52
28.4,64.4,27.7,22.3,6.2,264,18,26,52
28.3,64.8,27.7,22.3,6.19,261,18,25,51
28.2,64.5,27.6,22,6.19,258,18,25,51
28.2,64,27.6,22,6.21,255,18,25,51
28.2,64,27.6,22,6.21,254,18,25,51
28.2,63.6,27.5,21.9,6.2,252,18,25,50
28.1,63.7,27.5,21.8,6.22,251,17,25,50
28,63.8,27.5,21.7,6.21,250,17,25,50
27.9,64.1,27.4,21.8,6.2,249,17,25,50
27.9,64.5,27.4,21.5,6.21,247,17,24,49
27.9,64.6,27.3,21.5,6.22,250,17,24,49
27.8,64.9,27.3,21.5,6.23,247,17,24,49
27.8,65.2,27.3,21.5,6.19,245,17,24,49
27.7,65.7,27.3,21.5,6.23,243,17,24,49
27.6,66,27.2,21.5,6.21,243,17,24,48
27.6,66.2,27.2,21.4,6.24,242,17,24,48
27.5,66.5,27.1,21.3,6.24,243,17,24,48
27.4,67.2,27.1,21.1,6.24,240,17,24,48
27.3,67.2,27.1,21.1,6.25,240,17,24,48
27.3,67.5,27,21.1,6.23,240,17,24,48
27.2,68.6,27,21.1,6.23,238,17,23,47
27.2,69.4,26.9,21,6.26,242,17,23,47
27.1,70.2,26.9,21,6.23,239,17,23,47
27.1,70.7,26.9,20.7,6.23,239,17,23,47
27.1,70.7,26.9,20.7,6.23,239,17,23,47
27.1,70.7,26.9,20.7,6.23,239,17,23,47
27,70.9,26.9,20.8,6.22,237,17,24,48
27,70.6,26.9,20.9,6.23,237,17,23,47
27,70.5,26.9,20.8,6.22,242,17,24,48
27,70.3,26.9,20.8,6.23,239,17,23,47
26.9,70.1,26.9,20.7,6.23,242,17,23,47
26.9,70.3,26.8,20.7,6.21,242,17,23,47
26.8,70.5,26.9,20.7,6.26,239,17,24,48
26.8,70.5,26.9,20.7,6.25,244,17,24,48
26.7,70.4,26.9,20.7,6.26,240,17,24,48
26.7,70.9,26.9,20.6,6.3,241,17,24,48
26.6,71.3,26.8,20.6,6.3,240,17,24,48
26.6,71.2,26.8,20.5,6.3,245,17,24,48
26.6,71.3,26.8,20.7,6.28,245,17,24,48
26.5,71.5,26.9,20.6,6.31,246,17,24,48
26.5,71.4,26.9,20.3,6.32,245,17,24,49
26.5,72.2,26.9,20.6,6.29,247,17,24,48
26.6,71.9,26.9,20.4,6.27,247,17,24,49
26.7,72,26.9,20.4,6.3,249,17,24,49
26.6,71.8,26.9,20.4,6.26,247,17,24,49
26.6,72.6,27,20.4,6.27,249,17,24,49
26.4,72.9,26.9,20.3,6.26,244,17,24,49
26.3,73.3,26.9,20.3,6.29,249,17,24,49
